date,identifiant,longitude,latitude,altitude,duree,distance,vitesse,distance_cum
24/09/2021,1,4.84915897,45.7816858,219.1,912,12.69437943,7.616627658,2930.870344
24/09/2021,1,4.849033202,45.78149172,219.1,918,23.6817428,14.20904568,2954.552087
24/09/2021,1,4.848908408,45.78135755,219,924,17.78308175,10.66984905,2972.335169
24/09/2021,1,4.848731648,45.78131278,219,930,14.58331021,8.749986127,2986.918479
24/09/2021,1,4.848499577,45.78124837,219,936,19.3695928,11.62175568,3006.288072
24/09/2021,1,4.848305595,45.78112835,219,942,20.10970745,12.06582447,3026.397779
24/09/2021,1,4.848150812,45.78100708,219,948,18.05269017,10.8316141,3044.450469
24/09/2021,1,4.847993497,45.78088382,219,954,18.3488099,11.00928594,3062.799279
24/09/2021,1,4.84782241,45.78077221,219,960,18.16814576,10.90088746,3080.967425
24/09/2021,1,4.847680496,45.78066315,219,966,16.37571974,9.825431846,3097.343145
24/09/2021,1,4.847534628,45.78051186,218.9,972,20.27174294,12.16304576,3117.614888
24/09/2021,1,4.847356206,45.78036169,218.8,978,21.68559946,13.01135968,3139.300487
24/09/2021,1,4.84725298,45.78025097,218.6,984,14.68523558,8.811141348,3153.985723
24/09/2021,1,4.847118308,45.78013278,218.4,990,16.78718086,10.07230852,3170.772903
24/09/2021,1,4.846857181,45.77990045,218.1,996,32.82455713,19.69473428,3203.597461
24/09/2021,1,4.846740867,45.77979954,217.8,1002,14.39639877,8.637839262,3217.993859
24/09/2021,1,4.846615482,45.77963327,217.4,1008,20.88964891,12.53378934,3238.883508
24/09/2021,1,4.846505109,45.77951748,217,1014,15.46076052,9.276456312,3254.344269
24/09/2021,1,4.846355867,45.77939264,216.6,1020,18.07389562,10.84433737,3272.418164
24/09/2021,1,4.846246602,45.77927827,216.2,1026,15.28163439,9.168980632,3287.699799
24/09/2021,1,4.846110904,45.7791354,215.9,1032,19.05529041,11.43317425,3306.755089
24/09/2021,1,4.845979942,45.77892721,215.5,1038,25.27989908,15.16793945,3332.034988
24/09/2021,1,4.84588893,45.77880529,215.2,1044,15.28428814,9.170572883,3347.319276
24/09/2021,1,4.845921473,45.77865666,214.9,1050,16.71831891,10.03099135,3364.037595
24/09/2021,1,4.845999121,45.77850051,214.6,1056,18.3772767,11.02636602,3382.414872
24/09/2021,1,4.846103052,45.77836364,214.3,1062,17.22127352,10.33276411,3399.636146
24/09/2021,1,4.846245038,45.77819194,214.1,1068,22.04032893,13.22419736,3421.676475
24/09/2021,1,4.846086611,45.77805615,213.8,1074,19.46659802,11.67995881,3441.143073
24/09/2021,1,4.845914525,45.77790531,213.5,1080,21.43436367,12.8606182,3462.577436
24/09/2021,1,4.845771964,45.77778333,213.2,1086,17.49799449,10.4987967,3480.075431
24/09/2021,1,4.84562041,45.77764879,212.9,1092,19.02499581,11.41499749,3499.100427
24/09/2021,1,4.845561629,45.77748538,212.6,1098,18.73379189,11.24027513,3517.834218
24/09/2021,1,4.845502752,45.77734394,212.3,1104,16.37654528,9.825927167,3534.210764
24/09/2021,1,4.845483681,45.77719276,212,1110,16.87606771,10.12564062,3551.086831
24/09/2021,1,4.845483156,45.77705346,211.7,1116,15.48900735,9.293404411,3566.575839
24/09/2021,1,4.845576515,45.77691183,211.5,1122,17.33316805,10.39990083,3583.909007
24/09/2021,1,4.845755849,45.77676607,211.3,1128,21.3568553,12.81411318,3605.265862
24/09/2021,1,4.845944448,45.77669801,211.1,1134,16.46846967,9.881081804,3621.734332
24/09/2021,1,4.846151521,45.77659536,211,1140,19.70176207,11.82105724,3641.436094
24/09/2021,1,4.84630744,45.77648701,210.9,1146,17.06962001,10.24177201,3658.505714
24/09/2021,1,4.846461043,45.77638325,210.9,1152,16.58354176,9.950125057,3675.089256
24/09/2021,1,4.846664001,45.77627036,210.8,1158,20.13299917,12.0797995,3695.222255
24/09/2021,1,4.846842475,45.77617827,210.8,1164,17.21708623,10.33025174,3712.439341
24/09/2021,1,4.847087558,45.77606645,210.7,1170,22.71296003,13.62777602,3735.152301
24/09/2021,1,4.847287738,45.77597091,210.6,1176,18.81204673,11.28722804,3753.964348
24/09/2021,1,4.847503394,45.77590181,210.6,1182,18.40569948,11.04341969,3772.370047
24/09/2021,1,4.847815805,45.77582017,210.5,1188,25.87400545,15.52440327,3798.244053
24/09/2021,1,4.848009022,45.77573263,210.4,1194,17.86903238,10.72141943,3816.113085
24/09/2021,1,4.848206595,45.77563646,210.3,1200,18.68513824,11.21108294,3834.798223
24/09/2021,1,4.848440762,45.77555825,210.2,1206,20.13523734,12.0811424,3854.933461
24/09/2021,1,4.848738784,45.77546407,210.2,1212,25.37526572,15.22515943,3880.308726
24/09/2021,1,4.848967762,45.77537102,210.1,1218,20.55277943,12.33166766,3900.861506
24/09/2021,1,4.84912692,45.77532617,210.1,1224,13.31330051,7.987980308,3914.174806
24/09/2021,1,4.849327054,45.77525109,210.1,1230,17.62424651,10.5745479,3931.799053
24/09/2021,1,4.849531296,45.77516571,210.2,1236,18.46729478,11.08037687,3950.266348
24/09/2021,1,4.849720241,45.77507914,210.3,1242,17.53247029,10.51948218,3967.798818
24/09/2021,1,4.849912336,45.77499796,210.4,1248,17.41978645,10.45187187,3985.218604
24/09/2021,1,4.850104691,45.77489753,210.5,1254,18.63466486,11.18079892,4003.853269
24/09/2021,1,4.85031545,45.77477872,210.7,1260,21.01739712,12.61043827,4024.870666
24/09/2021,1,4.850533914,45.77467325,210.8,1266,20.60599018,12.36359411,4045.476656
24/09/2021,1,4.850742235,45.77458026,211,1272,19.18209924,11.50925954,4064.658756
24/09/2021,1,4.850955406,45.7744801,211.2,1278,19.93415208,11.96049125,4084.592908
24/09/2021,1,4.851169923,45.77436241,211.4,1284,21.16780409,12.70068246,4105.760712
24/09/2021,1,4.85136668,45.77422037,211.6,1290,21.96106055,13.17663633,4127.721772
24/09/2021,1,4.851458963,45.77408869,211.7,1296,16.29793277,9.778759664,4144.019705
24/09/2021,1,4.851451741,45.77394733,211.9,1302,15.72891959,9.437351754,4159.748625
24/09/2021,1,4.851481099,45.77378901,212,1308,17.75112377,10.65067426,4177.499749
24/09/2021,1,4.851559827,45.77361759,212.2,1314,20.01491868,12.00895121,4197.514667
24/09/2021,1,4.851793734,45.77352273,212.3,1320,20.9854256,12.59125536,4218.500093
24/09/2021,1,4.851986915,45.77347617,212.4,1326,15.85220497,9.511322984,4234.352298
24/09/2021,1,4.85227307,45.77348505,212.4,1332,22.21567112,13.32940267,4256.567969
24/09/2021,1,4.85251411,45.7735049,212.5,1338,18.82449902,11.29469941,4275.392468
24/09/2021,1,4.852793179,45.7733783,212.5,1344,25.81925961,15.49155577,4301.211728
24/09/2021,1,4.853027357,45.77328519,212.5,1350,20.90646845,12.54388107,4322.118196
24/09/2021,1,4.853236595,45.77321374,212.6,1356,18.06816013,10.84089608,4340.186356
24/09/2021,1,4.853475552,45.77311491,212.6,1362,21.54654835,12.92792901,4361.732905
24/09/2021,1,4.85367326,45.77302843,212.6,1368,18.09980732,10.85988439,4379.832712
24/09/2021,1,4.853898344,45.77293535,212.6,1374,20.2944046,12.17664276,4400.127116
24/09/2021,1,4.854161192,45.77290548,212.7,1380,20.65491899,12.39295139,4420.782035
24/09/2021,1,4.854400286,45.77301854,212.7,1386,22.40352348,13.44211409,4443.185559
