date,identifiant,longitude,latitude,altitude,duree,distance,vitesse,distance_cum
15/08/2020,1,11.82792531,62.23403308,760.8,738,18.46680674,11.08008404,2283.714022
15/08/2020,1,11.82827431,62.23404507,761.4,744,18.12791938,10.87675163,2301.841941
15/08/2020,1,11.82862878,62.23405453,762,750,18.39198363,11.03519018,2320.233925
15/08/2020,1,11.82897508,62.23406554,762.6,756,17.98065521,10.78839313,2338.21458
15/08/2020,1,11.82929589,62.23408872,763.2,762,16.81695133,10.0901708,2355.031531
15/08/2020,1,11.82965467,62.23410129,763.8,768,18.63780834,11.182685,2373.66934
15/08/2020,1,11.8299478,62.23413741,764.4,774,15.7071304,9.42427824,2389.37647
15/08/2020,1,11.8302779,62.23414766,765,780,17.1375963,10.28255778,2406.514066
15/08/2020,1,11.83065025,62.23415996,765.6,786,19.33652813,11.60191688,2425.850595
15/08/2020,1,11.83099741,62.23417835,766.2,792,18.09930936,10.85958562,2443.949904
15/08/2020,1,11.83131404,62.23418691,766.8,798,16.42901893,9.857411358,2460.378923
15/08/2020,1,11.83164627,62.23419451,767.4,804,17.23095273,10.33857164,2477.609876
15/08/2020,1,11.8319823,62.23422712,768,810,17.78029406,10.66817643,2495.39017
15/08/2020,1,11.83231028,62.23423534,768.6,816,17.01408999,10.20845399,2512.40426
15/08/2020,1,11.83266751,62.23424304,769.1,822,18.52479356,11.11487614,2530.929053
15/08/2020,1,11.83298473,62.23426789,769.7,828,16.66269993,9.997619957,2547.591753
15/08/2020,1,11.83334042,62.23428495,770.3,834,18.52260408,11.11356245,2566.114357
15/08/2020,1,11.83370977,62.23430549,770.9,840,19.26835771,11.56101462,2585.382715
15/08/2020,1,11.83405834,62.23432024,771.4,846,18.13090218,10.87854131,2603.513617
15/08/2020,1,11.83442789,62.23433217,771.9,852,19.18891085,11.51334651,2622.702528
15/08/2020,1,11.83475822,62.23434467,772.4,858,17.16728409,10.30037046,2639.869812
15/08/2020,1,11.83511816,62.23437198,772.9,864,18.89140869,11.33484521,2658.761221
15/08/2020,1,11.83545508,62.23439026,773.4,870,17.57098236,10.54258942,2676.332203
15/08/2020,1,11.83583769,62.23440031,773.8,876,19.85101394,11.91060836,2696.183217
15/08/2020,1,11.83617647,62.23441281,774.3,882,17.60429134,10.5625748,2713.787508
15/08/2020,1,11.83651564,62.23442593,774.7,888,17.62935958,10.57761575,2731.416868
15/08/2020,1,11.83684175,62.23444784,775.1,894,17.06750789,10.24050474,2748.484376
15/08/2020,1,11.83718586,62.23446896,775.5,900,17.97915141,10.78749085,2766.463527
15/08/2020,1,11.83751105,62.2344924,775.9,906,17.04557922,10.22734753,2783.509106
15/08/2020,1,11.8378406,62.23451667,776.3,912,17.28265745,10.36959447,2800.791764
15/08/2020,1,11.83818534,62.23451972,776.7,918,17.86096054,10.71657633,2818.652724
15/08/2020,1,11.83853711,62.23452972,777.1,924,18.25573937,10.95344362,2836.908464
15/08/2020,1,11.83887394,62.2345472,777.5,930,17.55558767,10.5333526,2854.464051
15/08/2020,1,11.83922202,62.23456677,777.9,936,18.16169568,10.89701741,2872.625747
15/08/2020,1,11.83955284,62.23458054,778.2,942,17.20451825,10.32271095,2889.830265
15/08/2020,1,11.83989301,62.23458903,778.6,948,17.64622221,10.58773332,2907.476488
15/08/2020,1,11.84028347,62.23461079,778.9,954,20.3706463,12.22238778,2927.847134
15/08/2020,1,11.84067835,62.23462474,779.2,960,20.51393411,12.30836047,2948.361068
15/08/2020,1,11.84102495,62.23464902,779.6,966,18.15573972,10.89344383,2966.516808
15/08/2020,1,11.84136652,62.23466424,779.8,972,17.7742103,10.66452618,2984.291018
15/08/2020,1,11.8417424,62.23468648,780.1,978,19.62728452,11.77637071,3003.918303
15/08/2020,1,11.8421083,62.23470571,780.4,984,19.0742001,11.44452006,3022.992503
15/08/2020,1,11.84245891,62.23472752,780.6,990,18.32251251,10.9935075,3041.315015
15/08/2020,1,11.84279803,62.23476759,780.7,996,18.12294697,10.87376818,3059.437962
15/08/2020,1,11.84313531,62.2347907,780.9,1002,17.6589862,10.59539172,3077.096948
15/08/2020,1,11.8434915,62.23481461,780.9,1008,18.64143477,11.18486086,3095.738383
15/08/2020,1,11.84382917,62.23483094,780.9,1014,17.58533858,10.55120315,3113.323722
